PLATFORM_NUMBER,EDMO_CODE
5903267,1484
5903268,3839
5903269,3839
5903270,3839
5903271,3839
5903272,3839
5903273,3839
5903274,3839
5903275,3839
5903276,3839
5903277,3839
5903278,3839
5903279,3839
5903280,3839
5903281,3839
5903282,3839
5903283,3839
5903284,3839
5903285,3839
5903286,3839
5903287,3839
5903288,3839
5903289,3839
5903290,3839
5903291,3839
5903292,3839
5903293,3839
5903294,3839
5903295,3839
5903296,3839
5903297,3839
5903298,3839
5903299,3839
5903300,1390
5903301,1390
5903302,1390
5903303,1390
5903304,1390
5903305,1390
5903306,1390
5903307,1390
5903308,1390
5903309,1390
5903310,1390
5903311,1390
5903312,1390
5903313,1390
5903314,1390
5903315,1390
5903316,1390
5903317,1390
5903318,1390
5903319,1390
5903320,1390
5903321,1390
5903322,1390
5903323,1390
5903324,1390
5903325,1440
5903326,1440
5903327,1440
5903328,1440
5903329,1440
5903330,1440
5903331,1390
5903332,3844
5903333,3844
5903334,1390
5903335,1390
5903336,1390
5903337,1390
5903338,1390
5903339,1390
5903340,1390
5903341,1390
5903342,1390
5903343,1390
5903344,1390
5903345,3839
5903346,3839
5903347,3839
5903348,3839
5903349,3839
5903350,3839
5903351,3839
5903352,3839
5903353,3839
5903354,3839
5903355,3839
5903356,3839
5903357,3839
5903358,3839
5903359,3839
5903360,3839
5903361,3839
5903362,3839
5903363,3839
5903364,3839
5903365,3839
5903366,3839
5903367,3839
5903368,3839
5903369,3839
5903370,3839
5903371,3839
5903372,3839
5903373,3839
5903374,3839
5903375,3839
5903376,3839
5903377,3839
5903378,3839
5903379,3839
5903380,3839
5903381,3839
5903382,3839
5903383,3839
5903384,3839
5903385,3839
5903386,3839
5903387,3839
5903388,3839
5903389,3839
5903390,3839
5903391,3839
5903392,3839
5903393,3839
5903394,3839
5903395,3839
5903396,3839
5903397,3839
5903398,3839
5903399,3839
5903400,3839
5903402,3839
5903403,3839
5903404,3839
5903405,3839
5903406,3839
5903407,3839
5903408,3839
5903409,3839
5903410,3839
5903411,3839
5903412,3839
5903413,3839
5903414,3839
5903415,3839
5903416,3839
5903417,3839
5903418,3839
5903419,3839
5903420,3839
5903421,3839
5903422,3839
5903423,3839
5903424,3839
5903425,3839
5903426,3839
5903427,3839
5903428,3839
5903429,3839
5903430,3839
5903431,3839
5903432,3839
5903434,3839
5903435,3839
5903436,3839
5903437,3839
5903438,3839
5903439,3839
5903440,3839
5903441,3839
5903442,3839
5903443,3839
5903444,3839
5903445,3839
5903446,3839
5903447,3839
5903448,1440
5903449,3577
5903450,3577
5903451,3577
5903452,3577
5903453,3577
5903454,3577
5903455,3577
5903456,3577
5903457,3577
5903458,3577
5903459,1440
5903460,1440
5903461,1440
5903462,1440
5903463,1440
5903464,1440
5903465,1440
5903466,1440
5903467,1440
5903468,1440
5903471,3839
5903472,3839
5903473,3839
5903474,3839
5903475,3839
5903476,3839
5903477,3839
5903478,3839
5903479,3839
5903480,3839
5903481,3839
5903483,1390
5903484,1390
5903485,1390
5903486,1390
5903487,1390
5903488,1390
5903489,1390
5903490,1390
5903491,1390
5903492,1390
5903493,1390
5903494,1390
5903495,1390
5903496,1390
5903497,1390
5903498,1390
5903499,1390
5903500,1390
5903501,1390
5903502,1390
5903503,1390
5903504,1390
5903505,1390
5903506,1390
5903507,1390
5903508,1390
5903509,1390
5903510,1390
5903511,1440
5903512,1440
5903513,1440
5903514,1440
5903515,1440
5903526,1390
5903527,1390
5903528,1390
5903529,1390
5903530,1390
5903531,1390
5903532,1390
5903533,1390
5903534,1390
5903535,1390
5903536,1390
5903537,1390
5903538,1390
5903539,1390
5903540,1390
5903541,1390
5903542,1390
5903543,1390
5903544,1390
5903545,1390
5903546,1390
5903547,1390
5903548,1390
5903549,1390
5903550,1390
5903551,1440
5903552,1390
5903553,1440
5903554,1390
5903555,1390
5903556,1390
5903557,1390
5903558,1390
5903559,1390
5903560,1390
5903561,1440
5903562,3839
5903563,3839
5903564,3839
5903565,3839
5903566,3839
5903567,3839
5903568,3839
5903569,3839
5903570,3839
5903571,3839
5903572,3839
5903573,3839
5903574,3839
5903575,3839
5903576,3839
5903577,3839
5903578,3839
5903579,3839
5903580,3839
5903581,3839
5903582,3839
5903583,3839
5903584,3839
5903585,3839
5903586,3839
5903587,3839
5903588,3839
5903589,3839
5903590,3839
5903591,3839
5903592,3839
5903593,3839
5903594,3839
5903595,3839
5903596,3839
5903597,3839
5903598,3839
5903599,3839
5903600,3839
5903601,3839
5903602,3839
5903603,3839
5903604,3839
5903605,3839
5903606,3839
5903607,3839
5903608,3839
5903609,3839
5903610,3839
5903611,3839
5903612,3839
5903613,3839
5903614,3839
5903615,3839
5903616,3839
5903617,3839
5903618,1484
5903619,1484
5903620,1484
5903621,1484
5903622,1484
5903623,1484
5903624,1484
5903625,1484
5903626,1484
5903627,1484
5903628,1484
5903629,1484
5903630,1484
5903631,1484
5903632,1484
5903633,1484
5903634,1484
5903635,1484
5903636,1484
5903637,1484
5903638,1484
5903639,1484
5903640,1484
5903641,1484
5903642,1484
5903643,1484
5903644,1484
5903645,1484
5903646,1484
5903647,1484
5903648,1484
5903649,1484
5903650,1484
5903651,1484
5903652,1484
5903653,1484
5903654,1484
5903655,1484
5903656,1484
5903657,1484
5903658,1484
5903659,1484
5903660,1484
5903661,1484
5903662,1484
5903663,1484
5903664,1484
5903665,1484
5903666,1484
5903667,1484
5903668,1484
5903669,1484
5903670,1484
5903671,1484
5903672,1484
5903673,1484
5903674,1484
5903675,1484
5903676,1484
5903677,1484
5903678,1484
5903679,1484
5903680,1484
5903681,1484
5903682,1484
5903683,1484
5903684,1484
5903685,1484
5903686,1484
5903687,1484
5903688,1484
5903689,1484
5903690,1484
5903691,1484
5903692,1484
5903693,1484
5903694,1484
5903695,1484
5903696,1484
5903697,1484
5903698,1484
5903699,1484
5903700,1484
5903701,1484
5903702,1484
5903703,1484
5903704,1484
5903705,1484
5903706,1484
5903707,1484
5903708,3839
5903709,3839
5903710,3839
5903711,3839
5903712,3839
5903713,3839
5903714,3839
5903715,3839
5903716,3839
5903717,3839
5903718,3839
5903719,3839
5903720,3839
5903721,3839
5903722,3839
5903723,3839
5903724,3839
5903725,3839
5903726,3839
5903728,3839
5903729,3839
5903730,3839
5903731,3839
5903732,3839
5903733,3839
5903734,3839
5903735,3839
5903736,3839
5903737,3839
5903738,3839
5903739,3839
5903740,3839
5903741,3839
5903742,3839
5903743,3839
5903744,3839
5903745,3839
5903746,3839
5903747,3839
5903748,3839
5903749,3839
5903750,3839
5903751,3839
5903752,3839
5903753,3839
5903754,3839
5903755,3839
5903756,3844
5903757,1390
5903758,1390
5903759,1390
5903760,1390
5903761,1390
5903762,1390
5903763,1390
5903764,1390
5903765,1390
5903766,1390
5903767,1390
5903768,1390
5903769,1390
5903770,1390
5903771,1390
5903772,1390
5903773,1390
5903774,1390
5903775,1390
5903776,1390
5903777,3844
5903778,1390
5903779,1390
5903780,1390
5903781,1390
5903782,1390
5903783,1390
5903784,1390
5903785,1390
5903786,1390
5903787,1390
5903788,1390
5903789,1390
5903790,1390
5903791,1390
5903792,1390
5903793,1390
5903794,1390
5903795,1390
5903796,1390
5903797,1390
5903798,1390
5903799,1390
5903800,1440
5903801,1440
5903802,1440
5903803,1440
5903804,1440
5903805,1440
5903806,1440
5903807,1440
5903808,1440
5903809,1390
5903810,1390
5903811,1390
5903812,1390
5903813,1390
5903814,1390
5903815,1390
5903816,1390
5903817,1390
5903818,1390
5903819,1390
5903820,1390
5903821,1440
5903822,1440
5903823,1440
5903824,1440
5903825,1440
5903826,1440
5903827,1440
5903828,1440
5903829,1390
5903830,1390
5903831,1390
5903832,1390
5903833,1390
5903834,1390
5903835,1440
5903836,1440
5903837,1440
5903838,1440
5903839,1390
5903840,1390
5903841,1440
5903842,1440
5903843,1440
5903844,1440
5903845,1390
5903846,1390
5903847,1390
5903848,1390
5903849,1390
5903850,1390
5903851,1390
5903852,1390
5903853,1390
5903854,1390
5903855,1390
5903856,1390
5903857,1390
5903858,1390
5903859,1440
5903860,1440
5903861,1440
5903862,1440
5903863,1440
5903864,1440
5903865,1440
5903866,1440
5903867,1440
5903868,1440
5903869,1440
5903870,1440
5903871,1440
5903872,1440
5903873,1440
5903874,1440
5903875,1390
5903876,1390
5903877,1390
5903878,1390
5903879,1390
5903880,1390
5903881,1390
5903882,1390
5903883,1390
5903884,1390
5903885,1390
5903886,1390
5903887,3839
5903888,3839
5903889,3839
5903890,3839
5903891,3839
5903892,3839
5903893,3839
5903894,3839
5903895,3839
5903896,3839
5903897,3839
5903898,3839
5903899,3839
5903900,3839
5903901,3839
5903902,3839
5903903,3839
5903904,3839
5903905,3839
5903906,3839
5903907,3839
5903908,1484
5903909,1484
5903910,1484
5903911,1484
5903912,1484
5903913,1484
5903914,1484
5903915,1484
5903916,1484
5903917,1484
5903918,1484
5903919,1484
5903920,1484
5903921,1484
5903922,1484
5903923,1484
5903924,1484
5903925,1484
5903926,1484
5903927,1484
5903928,1484
5903929,1484
5903930,1484
5903931,1484
5903932,1484
5903933,1484
5903934,1484
5903935,1484
5903936,1484
5903937,1484
5903938,1484
5903939,1484
5903940,1484
5903941,1484
5903942,1484
5903943,1484
5903944,1484
5903945,1484
5903946,1484
5903947,1484
5903948,1484
5903949,1484
5903950,1484
5903951,1484
5903952,1484
5903953,1484
5903954,1484
5903955,1484
5903956,1484
5903957,1484
5903958,3839
5903959,3839
5903960,3839
5903961,3839
5903962,3839
5903963,3839
5903964,3839
5903965,3839
5903966,3839
5903967,3839
5903968,3839
5903969,3839
5903970,3839
5903971,3839
5903972,3839
5903973,3839
5903974,3839
5903975,3839
5903976,3839
5903977,3839
5903978,3839
5903979,3839
5903980,3839
5903981,3839
5903982,3839
5903983,3839
5903984,3839
5903985,3839
5903986,3839
5903987,3839
5903988,3839
5903989,3839
5903990,3839
5903992,3839
5903993,3839
5903994,3839
5903995,3839
5903996,3839
5903997,3839
5903998,3839
5903999,3839
5904000,3839
5904001,3839
5904002,3839
5904003,3839
5904004,3839
5904005,3839
5904006,3839
5904007,3839
5904008,3839
5904009,3839
5904010,3839
5904011,3839
5904012,3839
5904013,3839
5904014,3839
5904015,3839
5904016,3839
5904017,3839
5904018,3839
5904019,3839
5904020,3839
5904021,3839
5904022,3839
5904024,3839
5904025,3839
5904026,3839
5904027,3839
5904028,3839
5904029,3839
5904030,3839
5904031,3839
5904032,3839
5904033,3839
5904034,3839
5904035,3839
5904036,3839
5904037,3577
5904038,3577
5904039,1440
5904040,1440
5904041,1440
5904042,1440
5904043,1440
5904044,1440
5904045,1440
5904046,1440
5904047,1440
5904048,1440
5904049,1440
5904050,1440
5904051,1440
5904052,1440
5904053,1440
5904054,1440
5904055,1440
5904056,1440
5904057,1440
5904058,1440
5904059,1440
5904060,3577
5904061,3577
5904062,3844
5904063,1390
5904064,1390
5904065,1390
5904066,1390
5904067,1390
5904068,1390
5904069,1390
5904070,1390
5904071,1390
5904072,1390
5904073,1390
5904074,1390
5904075,1390
5904076,3844
5904077,1390
5904078,1390
5904079,1390
5904080,1390
5904081,1390
5904082,1390
5904083,1390
5904084,1390
5904085,1390
5904086,1390
5904087,1390
5904088,1390
5904089,3839
5904090,3839
5904091,3839
5904092,3839
5904093,3839
5904094,3839
5904095,3839
5904096,3839
5904097,3839
5904098,3839
5904099,3839
5904100,3839
5904101,3839
5904102,3839
5904103,3839
5904104,3839
5904105,3839
5904106,3839
5904107,3839
5904108,3839
5904109,3839
5904110,3839
5904111,3839
5904112,3839
5904113,3839
5904114,3839
5904115,3839
5904116,3839
5904117,3839
5904118,3839
5904119,3839
5904120,3839
5904121,3839
5904122,3839
5904123,3839
5904124,3839
5904125,3839
5904126,3839
5904127,3839
5904128,3839
5904129,3839
5904130,3839
5904131,3839
5904132,3839
5904133,3839
5904134,3839
5904135,3839
5904136,3839
5904137,3839
5904138,3839
5904139,3839
5904140,3839
5904141,3839
5904142,3839
5904143,3839
5904144,3839
5904145,3839
5904146,3839
5904147,3839
5904148,3839
5904149,3839
5904150,3839
5904151,3839
5904152,3839
5904153,3839
5904154,3839
5904155,3839
5904156,3839
5904157,3839
5904158,3839
5904159,3839
5904160,3839
5904161,3839
5904162,3839
5904163,3839
5904164,3839
5904165,3839
5904166,3839
5904167,3839
5904168,3839
5904169,3839
5904170,3839
5904171,3839
5904172,3839
5904173,3839
5904174,3839
5904175,3839
5904176,3839
5904177,3839
5904178,3839
5904179,3839
5904180,3839
5904181,3839
5904182,3839
5904183,3839
5904184,3839
5904185,3839
5904186,3839
5904187,3839
5904188,3839
5904189,1440
5904190,1440
5904191,3577
5904192,1390
5904193,1390
5904194,1390
5904195,1390
5904196,1390
5904197,1390
5904198,1390
5904199,1390
5904200,1390
5904201,3577
5904203,3577
5904204,3577
5904205,3577
5904206,3577
5904207,3577
5904208,1537
5904209,1537
5904210,1537
5904211,1537
5904212,1537
5904213,1537
5904214,1537
5904215,1537
5904216,1537
5904217,1537
5904218,1484
5904219,1484
5904220,1484
5904221,1484
5904222,1484
5904223,1484
5904224,1484
5904225,1484
5904226,1484
5904227,1484
5904228,1484
5904229,1484
5904230,1484
5904231,1484
5904232,1484
5904233,1484
5904234,1484
5904235,1484
5904236,1484
5904237,1484
5904238,1484
5904239,1484
5904240,1484
5904241,1484
5904242,1484
5904243,1484
5904244,1484
5904245,1484
5904246,1484
5904247,1484
5904248,1484
5904249,1484
5904250,1484
5904251,1484
5904252,1484
5904253,1484
5904254,1484
5904255,1484
5904256,1484
5904257,1484
5904258,1484
5904259,1484
5904260,1484
5904261,1484
5904262,1484
5904263,1484
5904264,1484
5904265,1484
5904266,1484
5904267,1484
5904268,1537
5904269,1440
5904270,1440
5904271,1440
5904272,1440
5904273,1440
5904274,1440
5904275,1440
5904276,1440
5904277,1440
5904278,1440
5904279,1440
5904280,1440
5904281,1440
5904282,1440
5904283,1440
5904284,1440
5904285,1440
5904286,1440
5904287,1440
5904288,1440
5904289,1440
5904290,1440
5904291,1440
5904292,1440
5904293,1440
5904294,1440
5904295,1440
5904296,1440
5904297,1440
5904298,1440
5904299,1390
5904300,1390
5904301,1390
5904302,1390
5904303,1390
5904304,1390
5904305,1390
5904306,1390
5904307,1390
5904308,1390
5904309,1390
5904310,1390
5904311,1390
5904312,1390
5904313,1390
5904314,1390
5904315,1390
5904316,1390
5904317,1390
5904318,1390
5904321,1440
5904322,1440
5904323,1440
5904324,1440
5904325,3577
5904326,3577
5904327,3577
5904328,3577
5904329,3577
5904330,1390
5904331,1390
5904332,1390
5904333,1390
5904334,1390
5904335,1390
5904336,1390
5904337,1390
5904338,1390
5904339,1390
5904340,1390
5904341,1390
5904342,1390
5904343,1390
5904344,1390
5904345,1390
5904346,1390
5904347,1390
5904348,1390
5904349,1390
5904350,1390
5904351,1390
5904352,1390
5904353,1390
5904354,1390
5904355,1390
5904356,1390
5904357,1390
5904358,1390
5904359,1390
5904360,1390
5904361,1390
5904362,1390
5904363,1390
5904364,1390
5904365,1390
5904366,1390
5904367,1390
5904368,1390
5904369,1390
5904370,1390
5904371,1390
5904372,1390
5904373,1390
5904374,1390
5904375,1390
5904376,1390
5904377,1390
5904378,1390
5904379,1390
5904380,1440
5904381,1440
5904382,1440
5904383,1440
5904385,3844
5904386,3844
5904387,3844
5904388,3844
5904389,3844
5904390,3844
5904391,3844
5904392,3844
5904393,3844
5904394,3844
5904395,3839
5904396,3839
5904397,3839
5904398,3839
5904399,3839
5904400,3839
5904401,3839
5904402,3839
5904403,3839
5904404,3839
5904405,3839
5904406,3839
5904407,3839
5904408,3839
5904409,3839
5904410,3839
5904411,3839
5904412,3839
5904413,3839
5904414,3839
5904415,3839
5904416,3839
5904417,3839
5904418,3839
5904419,3839
5904420,3839
5904421,3839
5904422,3839
5904423,3839
5904424,3839
5904425,3839
5904426,3839
5904427,3839
5904428,3839
5904429,3839
5904430,3839
5904431,3839
5904432,3839
5904433,3839
5904434,3839
5904435,3839
5904436,3839
5904437,3839
5904438,3839
5904439,3839
5904440,3839
5904441,3839
5904442,3839
5904443,3839
5904444,3839
5904445,3839
5904446,3839
5904447,3839
5904448,3839
5904449,3839
5904450,3839
5904451,3839
5904452,3839
5904453,3839
5904454,3839
5904455,3839
5904456,3839
5904457,3839
5904458,3839
5904459,3839
5904460,3839
5904461,3839
5904462,3839
5904463,3839
5904464,3839
5904465,3839
5904466,3839
5904467,3839
5904468,3839
5904469,3839
5904470,3839
5904471,3839
5904472,3839
5904473,3839
5904474,3839
5904475,3839
5904476,3839
5904477,3839
5904478,3839
5904479,3839
5904481,3839
5904482,3839
5904483,3839
5904484,3839
5904485,3839
5904486,3839
5904487,3839
5904488,3839
5904489,3839
5904490,3839
5904491,3839
5904492,3839
5904493,3839
5904494,3839
5904495,3839
5904496,1390
5904497,1390
5904498,1390
5904499,1390
5904500,1390
5904501,1390
5904502,1390
5904503,1390
5904504,1390
5904505,1390
